gene,case_idx,original_count,augmented_count,num_nodes,num_edges,avg_degree
ZMYND11,2,16,78,78,170,2.1794871794871793
ZMYND11,3,4,20,20,44,2.2
ZMYND11,4,15,81,81,182,2.246913580246914
ZMYND11,5,21,101,101,236,2.3366336633663365
ZMYND11,6,7,40,40,86,2.15
ZMYND11,7,7,49,49,106,2.163265306122449
ZMYND11,8,9,45,45,94,2.088888888888889
ZMYND11,9,11,67,67,150,2.2388059701492535
ZMYND11,10,4,23,23,50,2.1739130434782608
ZMYND11,11,18,90,90,206,2.2888888888888888
ZMYND11,12,14,75,75,176,2.3466666666666667
ZMYND11,13,12,61,61,128,2.098360655737705
ZMYND11,14,4,18,18,40,2.2222222222222223
ZMYND11,15,9,40,40,86,2.15
ZMYND11,16,12,64,64,140,2.1875
ZMYND11,17,11,64,64,152,2.375
ZMYND11,18,9,41,41,84,2.048780487804878
ZMYND11,19,12,67,67,142,2.1194029850746268
ZMYND11,20,15,101,101,242,2.396039603960396
ZMYND11,21,7,29,29,62,2.1379310344827585
ZMYND11,22,6,27,27,58,2.1481481481481484
ZMYND11,23,11,79,79,192,2.430379746835443
ZMYND11,24,11,50,50,102,2.04
ZMYND11,25,4,20,20,38,1.9
ZMYND11,26,5,23,23,46,2.0
ZMYND11,27,6,29,29,64,2.206896551724138
ZMYND11,28,13,66,66,140,2.121212121212121
ZMYND11,29,5,26,26,56,2.1538461538461537
ZMYND11,30,18,120,120,280,2.3333333333333335
ZMYND11,31,8,38,38,84,2.210526315789474
ZMYND11,32,9,37,37,82,2.2162162162162162
ZMYND11,33,7,36,36,76,2.111111111111111
ZMYND11,34,11,64,64,140,2.1875
ZNF143,0,19,117,117,254,2.1709401709401708
ZNF341,0,9,49,49,118,2.4081632653061225
ZNF341,1,5,38,38,88,2.3157894736842106
ZNF341,2,11,73,73,176,2.410958904109589
ZNF341,3,7,41,41,98,2.3902439024390243
ZNF341,4,9,58,58,138,2.3793103448275863
ZNF341,5,14,85,85,198,2.3294117647058825
ZNF341,6,20,86,86,210,2.441860465116279
ZNF341,7,8,69,69,170,2.463768115942029
ZNF341,8,19,105,105,242,2.3047619047619046
ZNF341,9,20,86,86,204,2.372093023255814
ZNF341,10,14,70,70,164,2.342857142857143
ZNF341,11,6,45,45,110,2.4444444444444446
ZNF462,0,2,15,15,28,1.8666666666666667
ZNF462,1,4,27,27,54,2.0
ZNF462,2,3,16,16,30,1.875
ZNF462,3,1,6,6,10,1.6666666666666667
ZNF462,4,6,38,38,78,2.0526315789473686
ZNF462,5,5,51,51,118,2.3137254901960786
ZNF462,6,2,7,7,12,1.7142857142857142
ZNF674,0,1,6,6,12,2.0
SLC39A13,0,18,68,68,152,2.235294117647059
SLC39A13,1,19,91,91,224,2.4615384615384617
SLC39A13,2,18,85,85,192,2.2588235294117647
SLC39A13,3,9,80,80,190,2.375
SLC39A13,4,16,86,86,202,2.3488372093023258
SLC39A13,5,34,175,175,450,2.5714285714285716
SLC39A13,6,15,78,78,178,2.282051282051282
SLC39A13,7,22,111,111,252,2.27027027027027
SLC39A4,0,8,34,34,70,2.0588235294117645
SLC39A4,1,10,34,34,68,2.0
SLC39A4,2,4,20,20,38,1.9
SLC39A4,3,12,43,43,90,2.0930232558139537
SLC39A4,4,7,30,30,62,2.066666666666667
SLC39A4,5,9,33,33,68,2.0606060606060606
SLC39A4,6,8,35,35,74,2.1142857142857143
SLC39A4,7,16,54,54,112,2.074074074074074
SLC39A4,8,1,7,7,12,1.7142857142857142
SLC39A4,9,8,34,34,70,2.0588235294117645
SLC39A4,10,12,43,43,90,2.0930232558139537
SLC39A4,11,9,37,37,78,2.108108108108108
SLC39A4,12,5,25,25,54,2.16
SLC39A4,13,13,51,51,104,2.0392156862745097
SLC39A4,14,8,28,28,58,2.0714285714285716
SLC39A4,15,1,9,9,16,1.7777777777777777
SLC39A4,16,8,31,31,64,2.064516129032258
SLC39A4,17,5,23,23,46,2.0
SLC39A4,18,8,33,33,68,2.0606060606060606
GDAP2,0,15,54,54,118,2.185185185185185
GDAP2,1,8,36,36,74,2.0555555555555554
GDAP2,2,4,25,25,50,2.0
GDAP2,3,8,37,37,82,2.2162162162162162
PIGB,0,6,25,25,48,1.92
PIGB,1,2,8,8,14,1.75
PIGB,2,3,9,9,16,1.7777777777777777
PIGB,3,5,26,26,50,1.9230769230769231
PIGB,4,2,8,8,14,1.75
PIGB,5,8,35,35,68,1.9428571428571428
PIGB,6,8,53,53,134,2.5283018867924527
PIGB,7,4,20,20,38,1.9
CYB5A,0,4,23,23,48,2.0869565217391304
CYB5A,1,5,23,23,48,2.0869565217391304
CYB5A,2,4,19,19,40,2.1052631578947367
CYB5A,3,3,16,16,30,1.875
CYB5A,4,3,17,17,32,1.8823529411764706
CYB5R3,0,7,44,44,94,2.1363636363636362
CYB5R3,1,4,22,22,46,2.090909090909091
CYB5R3,2,5,37,37,84,2.27027027027027
CYB5R3,3,15,74,74,170,2.2972972972972974
CYB5R3,4,7,39,39,84,2.1538461538461537
COG5,0,7,46,46,108,2.347826086956522
COG5,1,11,65,65,148,2.276923076923077
COG5,2,6,40,40,92,2.3
COG5,3,8,50,50,114,2.28
COG5,4,4,21,21,46,2.1904761904761907
COG5,5,7,34,34,70,2.0588235294117645
COG5,6,9,56,56,124,2.2142857142857144
CLDN16,0,6,28,28,58,2.0714285714285716
DAAM2,0,3,20,20,40,2.0
DAAM2,1,3,18,18,36,2.0
DAAM2,2,1,10,10,20,2.0
DAAM2,3,2,16,16,32,2.0
DAAM2,4,3,18,18,36,2.0
DAAM2,5,3,21,21,44,2.0952380952380953
SFTPC,0,7,40,40,86,2.15
SFTPC,1,4,16,16,32,2.0
SFTPC,2,7,30,30,62,2.066666666666667
SFTPC,3,4,16,16,32,2.0
SFTPC,4,7,27,27,54,2.0
SFTPC,5,4,18,18,34,1.8888888888888888
SFTPC,6,4,16,16,32,2.0
SFTPC,7,8,33,33,66,2.0
SFTPC,8,2,11,11,20,1.8181818181818181
SFTPC,9,11,43,43,88,2.046511627906977
SFTPC,10,7,24,24,46,1.9166666666666667
SFTPC,11,4,16,16,32,2.0
SFTPC,12,5,20,20,38,1.9
SFTPC,13,9,43,43,98,2.2790697674418605
SFTPC,14,10,41,41,88,2.1463414634146343
SFTPC,15,4,18,18,38,2.111111111111111
SFTPC,16,18,61,61,130,2.1311475409836067
SFTPC,17,2,10,10,18,1.8
SFTPC,18,12,44,44,92,2.090909090909091
SFTPC,19,6,27,27,54,2.0
SFTPC,20,6,34,34,72,2.1176470588235294
SFTPC,21,8,37,37,78,2.108108108108108
SFTPC,22,6,21,21,40,1.9047619047619047
SFTPC,23,4,20,20,40,2.0
SFTPC,24,2,10,10,18,1.8
SFTPC,25,11,32,32,62,1.9375
SFTPC,26,2,9,9,16,1.7777777777777777
SFTPC,27,7,31,31,62,2.0
SFTPC,28,7,21,21,40,1.9047619047619047
KDM3B,0,4,27,27,62,2.2962962962962963
KDM3B,1,7,38,38,80,2.1052631578947367
KDM3B,2,5,24,24,48,2.0
KDM3B,3,12,63,63,142,2.253968253968254
KDM3B,4,5,23,23,46,2.0
KDM3B,5,5,35,35,78,2.2285714285714286
KDM3B,6,6,34,34,74,2.176470588235294
KDM3B,7,4,20,20,42,2.1
KDM3B,8,6,38,38,80,2.1052631578947367
KDM3B,9,7,30,30,60,2.0
KDM3B,10,9,46,46,96,2.0869565217391304
KDM3B,11,3,38,38,88,2.3157894736842106
KDM3B,12,5,34,34,72,2.1176470588235294
KDM3B,13,5,25,25,54,2.16
KDM3B,14,9,48,48,106,2.2083333333333335
KDM3B,15,7,27,27,56,2.074074074074074
KDM3B,16,8,41,41,88,2.1463414634146343
KDM3B,17,3,21,21,46,2.1904761904761907
SLC35D1,0,3,27,27,58,2.1481481481481484
SLC35D1,1,1,15,15,32,2.1333333333333333
SLC35D1,2,2,14,14,28,2.0
SLC35D1,3,2,20,20,44,2.2
COG6,0,7,45,45,96,2.1333333333333333
COG6,1,7,33,33,64,1.9393939393939394
COG6,2,9,58,58,126,2.1724137931034484
COG6,3,8,67,67,158,2.3582089552238807
COG6,4,10,79,79,188,2.3797468354430378
COG6,5,9,56,56,126,2.25
COG6,6,7,59,59,136,2.305084745762712
COG6,7,4,31,31,70,2.2580645161290325
COG6,8,7,58,58,130,2.2413793103448274
A2ML1,0,5,28,28,56,2.0
A2ML1,1,1,7,7,12,1.7142857142857142
A2ML1,2,7,36,36,72,2.0
AASS,0,3,22,22,44,2.0
AASS,1,5,36,36,78,2.1666666666666665
AASS,2,9,54,54,116,2.1481481481481484
AASS,3,11,63,63,140,2.2222222222222223
AASS,4,4,27,27,54,2.0
AASS,5,8,43,43,88,2.046511627906977
AASS,6,7,43,43,86,2.0
AASS,7,7,60,60,126,2.1
ACTN2,0,1,8,8,14,1.75
ACTN2,1,1,9,9,16,1.7777777777777777
ACTN2,2,1,8,8,14,1.75
ACTN2,3,3,15,15,28,1.8666666666666667
ACTN2,4,2,13,13,24,1.8461538461538463
ACTN2,5,1,8,8,14,1.75
ACTN2,6,1,8,8,14,1.75
ACTN2,7,1,8,8,14,1.75
ACTN2,8,4,16,16,30,1.875
ACTN2,9,3,14,14,26,1.8571428571428572
ACTN2,10,1,8,8,14,1.75
ACTN2,11,1,8,8,14,1.75
ACTN2,12,1,7,7,12,1.7142857142857142
ACTN2,13,1,8,8,14,1.75
ACTN2,14,1,9,9,16,1.7777777777777777
ACTN2,15,1,8,8,14,1.75
ACTN2,16,27,157,157,360,2.2929936305732483
ACTN2,17,1,8,8,14,1.75
ACTN2,18,1,8,8,14,1.75
ACTN2,19,1,8,8,14,1.75
ACTN2,20,1,8,8,14,1.75
ACTN2,21,1,8,8,14,1.75
ACTN2,22,1,8,8,14,1.75
ACTN2,23,1,9,9,16,1.7777777777777777
ACTN2,24,1,8,8,14,1.75
ACTN2,25,1,9,9,16,1.7777777777777777
ACTN2,26,4,14,14,26,1.8571428571428572
ACTN2,27,1,8,8,14,1.75
ACTN2,28,1,9,9,16,1.7777777777777777
ACTN2,29,1,9,9,16,1.7777777777777777
ACTN2,30,1,8,8,14,1.75
ACTN2,31,5,23,23,46,2.0
ACTN2,32,1,8,8,14,1.75
ACTN2,33,1,8,8,14,1.75
ACTN2,34,1,8,8,14,1.75
ACTN2,35,2,15,15,28,1.8666666666666667
ACTN2,36,1,8,8,14,1.75
ACVRL1,0,2,17,17,36,2.1176470588235294
ACVRL1,1,5,33,33,78,2.3636363636363638
ACVRL1,2,2,17,17,36,2.1176470588235294
ACVRL1,3,3,21,21,46,2.1904761904761907
ACVRL1,4,2,17,17,36,2.1176470588235294
ACVRL1,5,2,17,17,36,2.1176470588235294
ACVRL1,6,2,29,29,66,2.2758620689655173
ACVRL1,7,6,30,30,70,2.3333333333333335
ACVRL1,8,2,29,29,66,2.2758620689655173
ACVRL1,9,2,17,17,36,2.1176470588235294
AGPS,0,7,43,43,96,2.2325581395348837
AGPS,1,13,82,82,184,2.2439024390243905
AGPS,2,2,22,22,48,2.1818181818181817
AGPS,3,3,25,25,54,2.16
AGPS,4,9,69,69,158,2.289855072463768
AGPS,5,4,34,34,74,2.176470588235294
AGPS,6,10,65,65,142,2.1846153846153844
ALDH4A1,0,2,16,16,30,1.875
ALDH4A1,1,3,20,20,38,1.9
ALDH4A1,2,2,15,15,28,1.8666666666666667
ALDH4A1,3,1,11,11,20,1.8181818181818181
ALDH4A1,4,4,26,26,56,2.1538461538461537
ALDH6A1,0,35,166,166,364,2.1927710843373496
ALDH6A1,1,6,33,33,68,2.0606060606060606
ALDH6A1,2,25,147,147,334,2.272108843537415
ALDH6A1,3,10,43,43,94,2.186046511627907
ALDH6A1,4,17,96,96,208,2.1666666666666665
ALDH7A1,0,9,52,52,116,2.230769230769231
ALDH7A1,1,3,21,21,50,2.380952380952381
ALDH7A1,2,7,34,34,72,2.1176470588235294
ALDH7A1,3,4,23,23,52,2.260869565217391
ALDH7A1,4,11,58,58,124,2.1379310344827585
ALDH7A1,5,3,22,22,46,2.090909090909091
ALDH7A1,6,3,18,18,40,2.2222222222222223
ALDH7A1,7,6,39,39,88,2.2564102564102564
ALG13,0,3,15,15,28,1.8666666666666667
ALG13,1,4,12,12,24,2.0
ALG13,2,3,26,26,56,2.1538461538461537
ALG13,3,5,28,28,60,2.142857142857143
ALG13,4,4,26,26,58,2.230769230769231
ALG13,5,2,9,9,18,2.0
ALG13,6,16,79,79,174,2.2025316455696204
ALG13,7,6,40,40,88,2.2
ALG13,8,7,30,30,60,2.0
ALG13,9,3,17,17,32,1.8823529411764706
ALG13,10,6,29,29,58,2.0
ALG13,11,6,48,48,102,2.125
ALG13,12,4,21,21,44,2.0952380952380953
ALK,0,1,18,18,40,2.2222222222222223
ALK,1,1,18,18,40,2.2222222222222223
ALK,2,3,27,27,58,2.1481481481481484
ALK,3,1,18,18,40,2.2222222222222223
ALK,4,2,22,22,50,2.272727272727273
ALK,5,1,18,18,40,2.2222222222222223
ALK,6,1,18,18,40,2.2222222222222223
ALK,7,1,18,18,40,2.2222222222222223
ALK,8,4,36,36,76,2.111111111111111
AMT,0,3,28,28,58,2.0714285714285716
AMT,1,7,40,40,84,2.1
AMT,2,3,27,27,56,2.074074074074074
AMT,3,1,11,11,20,1.8181818181818181
AMT,4,4,21,21,40,1.9047619047619047
AMT,5,2,14,14,26,1.8571428571428572
AMT,6,2,16,16,30,1.875
AMT,7,1,11,11,20,1.8181818181818181
AMT,8,7,41,41,88,2.1463414634146343
AMT,9,1,12,12,22,1.8333333333333333
AP3D1,0,8,58,58,136,2.3448275862068964
AP3D1,1,25,146,146,338,2.315068493150685
AP3D1,2,34,150,150,346,2.3066666666666666
ARG1,0,4,42,42,96,2.2857142857142856
ARG1,1,6,34,34,80,2.3529411764705883
ARG1,2,4,22,22,50,2.272727272727273
ARG1,3,5,32,32,76,2.375
ARG1,4,5,38,38,90,2.3684210526315788
ARG1,5,3,19,19,42,2.210526315789474
ARG1,6,10,54,54,126,2.3333333333333335
ARG1,7,9,35,35,72,2.057142857142857
ARG1,8,13,71,71,166,2.3380281690140845
ARG1,9,4,24,24,50,2.0833333333333335
ARG1,10,4,31,31,74,2.3870967741935485
ARHGEF6,0,2,15,15,32,2.1333333333333333
ASL,0,2,13,13,26,2.0
ASL,1,5,23,23,48,2.0869565217391304
ASL,2,7,32,32,66,2.0625
ASL,3,4,22,22,46,2.090909090909091
ASL,4,2,13,13,24,1.8461538461538463
ASL,5,6,27,27,56,2.074074074074074
ASL,6,3,19,19,36,1.894736842105263
ASL,7,2,11,11,20,1.8181818181818181
ASL,8,4,15,15,28,1.8666666666666667
ASL,9,6,25,25,50,2.0
ASNS,0,14,71,71,166,2.3380281690140845
ASNS,1,17,79,79,178,2.2531645569620253
ASNS,2,13,67,67,156,2.328358208955224
ASNS,3,1,20,20,44,2.2
ASNS,4,18,89,89,208,2.337078651685393
ASNS,5,17,94,94,222,2.3617021276595747
ASNS,6,19,97,97,226,2.329896907216495
ASNS,7,12,64,64,150,2.34375
ASNS,8,13,62,62,142,2.2903225806451615
ASNS,9,3,25,25,54,2.16
ASNS,10,19,86,86,200,2.3255813953488373
ASNS,11,11,72,72,170,2.361111111111111
ASNS,12,17,82,82,188,2.292682926829268
ASNS,13,13,70,70,158,2.257142857142857
ASNS,14,13,66,66,154,2.3333333333333335
ASNS,15,14,74,74,170,2.2972972972972974
ASNS,16,18,92,92,218,2.369565217391304
ASNS,17,21,97,97,222,2.288659793814433
ASNS,18,20,91,91,204,2.241758241758242
ASNS,19,12,55,55,126,2.290909090909091
ASNS,20,12,62,62,140,2.2580645161290325
ASNS,21,13,62,62,142,2.2903225806451615
ASS1,0,2,13,13,24,1.8461538461538463
ASS1,1,1,7,7,12,1.7142857142857142
ASS1,2,1,6,6,10,1.6666666666666667
ASS1,3,1,7,7,12,1.7142857142857142
AUH,0,7,43,43,94,2.186046511627907
AUH,1,5,37,37,76,2.054054054054054
AUH,2,9,49,49,104,2.122448979591837
AUH,3,8,39,39,80,2.051282051282051
AUH,4,4,26,26,56,2.1538461538461537
AUH,5,4,22,22,44,2.0
AUH,6,6,34,34,72,2.1176470588235294
AUH,7,4,21,21,42,2.0
AUH,8,1,10,10,20,2.0
BCKDK,0,6,21,21,42,2.0
BCKDK,1,7,30,30,60,2.0
BCKDK,2,6,23,23,44,1.9130434782608696
BCKDK,3,13,47,47,98,2.0851063829787235
BCKDK,4,7,25,25,50,2.0
BDP1,0,3,13,13,28,2.1538461538461537
BRAF,0,5,28,28,56,2.0
BRAF,1,7,40,40,84,2.1
BRAF,2,8,45,45,90,2.0
BRAF,3,12,72,72,156,2.1666666666666665
BRAF,4,5,32,32,68,2.125
BRAF,5,11,66,66,146,2.212121212121212
BRAF,6,12,67,67,146,2.1791044776119404
BRAF,7,2,15,15,28,1.8666666666666667
BRAF,8,7,43,43,90,2.0930232558139537
BRAF,9,15,80,80,174,2.175
BRAF,10,7,46,46,92,2.0
BRAF,11,8,48,48,98,2.0416666666666665
BRAF,12,10,46,46,98,2.130434782608696
BRAF,13,10,58,58,118,2.0344827586206895
BRAF,14,10,54,54,112,2.074074074074074
BRAF,15,11,40,40,80,2.0
BRAF,16,7,21,21,40,1.9047619047619047
BRAF,17,8,41,41,82,2.0
BRAF,18,10,54,54,114,2.111111111111111
BRAF,19,10,54,54,114,2.111111111111111
BRCA1,0,6,41,41,90,2.1951219512195124
BRCA1,1,5,38,38,84,2.210526315789474
BRCA1,2,6,41,41,90,2.1951219512195124
BRCA1,3,4,34,34,76,2.235294117647059
BRCA1,4,3,27,27,60,2.2222222222222223
BRCA1,5,4,34,34,76,2.235294117647059
CA5A,0,4,14,14,26,1.8571428571428572
CA5A,1,5,19,19,36,1.894736842105263
CA5A,2,4,14,14,26,1.8571428571428572
CA5A,3,4,14,14,26,1.8571428571428572
CA5A,4,4,14,14,26,1.8571428571428572
CA5A,5,4,14,14,26,1.8571428571428572
CA5A,6,4,14,14,26,1.8571428571428572
CA5A,7,4,14,14,26,1.8571428571428572
CA5A,8,6,26,26,54,2.076923076923077
CA5A,9,8,43,43,88,2.046511627906977
CA5A,10,10,46,46,90,1.9565217391304348
CA5A,11,5,19,19,38,2.0
CACNB4,0,4,17,17,36,2.1176470588235294
CACNB4,1,4,32,32,72,2.25
CACNB4,2,2,15,15,28,1.8666666666666667
CACNB4,3,6,21,21,42,2.0
CACNB4,4,3,14,14,26,1.8571428571428572
CACNB4,5,3,14,14,32,2.2857142857142856
CBS,0,12,70,70,158,2.257142857142857
CBS,1,3,20,20,40,2.0
CBS,2,2,15,15,28,1.8666666666666667
CBS,3,4,24,24,48,2.0
CBS,4,3,18,18,34,1.8888888888888888
CBS,5,8,49,49,112,2.2857142857142856
CBS,6,4,16,16,32,2.0
CBS,7,6,41,41,86,2.097560975609756
CBS,8,3,21,21,46,2.1904761904761907
CHD8,0,2,17,17,32,1.8823529411764706
CHD8,1,7,37,37,80,2.1621621621621623
CHD8,2,1,7,7,12,1.7142857142857142
CHD8,3,4,23,23,44,1.9130434782608696
CHD8,4,5,38,38,80,2.1052631578947367
CHD8,5,5,29,29,62,2.1379310344827585
CHD8,6,6,34,34,72,2.1176470588235294
COL11A2,0,7,38,38,90,2.3684210526315788
COL11A2,1,8,45,45,106,2.3555555555555556
COL11A2,2,3,21,21,44,2.0952380952380953
COL11A2,3,5,36,36,80,2.2222222222222223
COL11A2,4,2,21,21,46,2.1904761904761907
COL11A2,5,1,9,9,18,2.0
COL11A2,6,7,61,61,152,2.4918032786885247
COL11A2,7,9,41,41,84,2.048780487804878
COL11A2,8,14,66,66,148,2.242424242424242
COL11A2,9,13,65,65,138,2.123076923076923
COL11A2,10,6,35,35,80,2.2857142857142856
COL11A2,11,13,65,65,148,2.276923076923077
COL11A2,12,8,53,53,126,2.3773584905660377
COL11A2,13,15,75,75,174,2.32
COL11A2,14,1,10,10,22,2.2
COL11A2,15,2,16,16,34,2.125
COL11A2,16,1,8,8,16,2.0
COL11A2,17,1,8,8,16,2.0
COL11A2,18,1,8,8,16,2.0
COL11A2,19,1,7,7,12,1.7142857142857142
COL11A2,20,1,9,9,18,2.0
COL11A2,21,1,10,10,20,2.0
COL11A2,22,1,8,8,16,2.0
COL11A2,23,1,8,8,16,2.0
COL11A2,24,1,10,10,22,2.2
COL11A2,25,1,8,8,16,2.0
COL11A2,26,1,10,10,20,2.0
COL11A2,27,1,8,8,16,2.0
COL11A2,28,2,19,19,38,2.0
COL11A2,29,1,9,9,18,2.0
COL11A2,30,2,12,12,26,2.1666666666666665
COL11A2,31,2,12,12,26,2.1666666666666665
COL11A2,32,2,12,12,26,2.1666666666666665
COL11A2,33,2,12,12,26,2.1666666666666665
CPS1,0,6,30,30,60,2.0
CPS1,1,1,8,8,14,1.75
CPS1,2,1,8,8,14,1.75
CPS1,3,13,58,58,116,2.0
CPS1,4,1,8,8,14,1.75
CPS1,5,4,19,19,36,1.894736842105263
CPS1,6,5,29,29,56,1.9310344827586208
CPS1,7,2,16,16,30,1.875
CPS1,8,1,8,8,14,1.75
CPS1,9,1,8,8,14,1.75
CPS1,10,1,8,8,14,1.75
CPS1,11,1,8,8,14,1.75
CPS1,12,1,8,8,14,1.75
CPS1,13,2,13,13,24,1.8461538461538463
CPS1,14,2,11,11,20,1.8181818181818181
CPS1,15,2,12,12,22,1.8333333333333333
DEPDC5,0,1,5,5,8,1.6
DEPDC5,1,1,5,5,8,1.6
DEPDC5,2,1,5,5,8,1.6
DEPDC5,3,1,5,5,8,1.6
DEPDC5,4,1,5,5,8,1.6
DEPDC5,5,1,5,5,8,1.6
DEPDC5,6,2,8,8,16,2.0
DIABLO,0,3,12,12,26,2.1666666666666665
DMGDH,0,3,16,16,30,1.875
EDNRB,0,2,17,17,38,2.235294117647059
EDNRB,1,4,21,21,46,2.1904761904761907
EDNRB,2,3,19,19,40,2.1052631578947367
EDNRB,3,2,12,12,26,2.1666666666666665
EDNRB,4,2,11,11,22,2.0
EDNRB,5,4,28,28,60,2.142857142857143
EDNRB,6,1,8,8,16,2.0
EDNRB,7,3,26,26,54,2.076923076923077
EDNRB,8,2,15,15,30,2.0
EDNRB,9,6,29,29,62,2.1379310344827585
EDNRB,10,4,36,36,80,2.2222222222222223
ETFB,0,2,17,17,36,2.1176470588235294
ETFB,1,13,91,91,194,2.131868131868132
ETFB,2,1,4,4,6,1.5
ETFB,3,6,28,28,56,2.0
ETFB,4,3,17,17,32,1.8823529411764706
ETFB,5,7,39,39,78,2.0
ETFB,6,1,6,6,10,1.6666666666666667
ETFB,7,3,18,18,34,1.8888888888888888
ETFB,8,1,12,12,24,2.0
ETFB,9,2,11,11,20,1.8181818181818181
ETFB,10,7,31,31,60,1.935483870967742
ETFB,11,2,20,20,42,2.1
ETFB,12,5,32,32,66,2.0625
ETFB,13,2,12,12,22,1.8333333333333333
FAH,0,1,10,10,20,2.0
FAH,1,4,34,34,70,2.0588235294117645
FAH,2,4,27,27,58,2.1481481481481484
FAH,3,3,35,35,82,2.342857142857143
FAH,4,6,44,44,96,2.1818181818181817
FAH,5,3,26,26,52,2.0
FAH,6,1,6,6,10,1.6666666666666667
FH,0,1,12,12,26,2.1666666666666665
FH,1,1,8,8,16,2.0
FH,2,2,21,21,50,2.380952380952381
FH,3,3,27,27,64,2.3703703703703702
FH,4,2,25,25,58,2.32
FH,5,1,8,8,16,2.0
FH,6,1,14,14,30,2.142857142857143
FH,7,2,29,29,68,2.3448275862068964
FH,8,2,21,21,50,2.380952380952381
FH,9,1,8,8,16,2.0
FH,10,2,21,21,50,2.380952380952381
FH,11,3,27,27,64,2.3703703703703702
FLAD1,0,4,25,25,52,2.08
FLAD1,1,3,18,18,36,2.0
FLAD1,2,4,16,16,30,1.875
FLAD1,3,7,32,32,70,2.1875
FLAD1,4,3,16,16,34,2.125
FLAD1,5,5,33,33,66,2.0
FLAD1,6,7,35,35,72,2.057142857142857
FLAD1,7,14,65,65,140,2.1538461538461537
FLAD1,8,6,26,26,52,2.0
FLAD1,9,5,25,25,48,1.92
FLAD1,10,13,63,63,136,2.1587301587301586
FOLR1,0,1,6,6,10,1.6666666666666667
FOLR1,1,3,20,20,40,2.0
FOLR1,2,1,7,7,12,1.7142857142857142
FOLR1,3,2,15,15,28,1.8666666666666667
FOLR1,4,2,16,16,30,1.875
GAMT,0,2,12,12,24,2.0
GAMT,1,2,9,9,18,2.0
GAMT,2,2,9,9,18,2.0
GAMT,3,2,9,9,18,2.0
GAMT,4,3,12,12,24,2.0
GAMT,5,5,24,24,48,2.0
GAMT,6,2,12,12,24,2.0
GAMT,7,10,40,40,90,2.25
GAMT,8,1,6,6,10,1.6666666666666667
GAMT,9,2,9,9,18,2.0
GATA2,0,6,47,47,110,2.3404255319148937
GATA2,1,1,12,12,28,2.3333333333333335
GATA2,2,3,21,21,48,2.2857142857142856
GATA2,3,6,30,30,62,2.066666666666667
GATA2,4,10,42,42,86,2.0476190476190474
GATA2,5,8,43,43,100,2.3255813953488373
GATA2,6,4,19,19,40,2.1052631578947367
GATA2,7,1,12,12,28,2.3333333333333335
GATA2,8,4,22,22,48,2.1818181818181817
GATA2,9,4,24,24,54,2.25
GATA2,10,6,36,36,84,2.3333333333333335
GATA2,11,15,79,79,174,2.2025316455696204
GATA2,12,4,28,28,66,2.357142857142857
GATA2,13,4,17,17,36,2.1176470588235294
GATA2,14,1,13,13,30,2.3076923076923075
GATA2,15,8,43,43,100,2.3255813953488373
GATA2,16,9,39,39,84,2.1538461538461537
GATA2,17,14,67,67,154,2.298507462686567
GATM,0,6,32,32,66,2.0625
GATM,1,3,16,16,30,1.875
GATM,2,3,13,13,24,1.8461538461538463
GATM,3,4,15,15,28,1.8666666666666667
GATM,4,6,26,26,56,2.1538461538461537
GATM,5,4,19,19,38,2.0
GATM,6,3,18,18,38,2.111111111111111
GCDH,0,4,23,23,44,1.9130434782608696
GCDH,1,5,23,23,48,2.0869565217391304
GCDH,2,4,18,18,34,1.8888888888888888
GCDH,3,1,8,8,16,2.0
GLDC,0,2,18,18,34,1.8888888888888888
GLDC,1,5,26,26,50,1.9230769230769231
GLDC,2,1,12,12,22,1.8333333333333333
GLDC,3,2,16,16,30,1.875
GLDC,4,2,17,17,32,1.8823529411764706
GLDC,5,1,12,12,22,1.8333333333333333
GLDC,6,1,12,12,22,1.8333333333333333
GLDC,7,1,8,8,16,2.0
GLDC,8,2,16,16,30,1.875
GNMT,0,3,22,22,44,2.0
GNMT,1,4,23,23,46,2.0
GNMT,2,6,33,33,68,2.0606060606060606
GNPAT,0,5,33,33,74,2.242424242424242
GNPAT,1,18,101,101,250,2.4752475247524752
GNPAT,2,2,21,21,48,2.2857142857142856
GNPAT,3,1,6,6,10,1.6666666666666667
GNPAT,4,5,31,31,66,2.129032258064516
GNPAT,5,7,54,54,122,2.259259259259259
GNPAT,6,1,7,7,12,1.7142857142857142
GRIA3,0,5,21,21,46,2.1904761904761907
GRIA3,1,1,7,7,14,2.0
GRIA3,2,2,10,10,18,1.8
GRIA3,3,1,7,7,14,2.0
GRIA3,4,1,8,8,16,2.0
GRIA3,5,2,11,11,22,2.0
GRIA3,6,2,9,9,18,2.0
GRIA3,7,1,7,7,14,2.0
GRIA3,8,1,7,7,14,2.0
GRIA3,9,2,11,11,22,2.0
GRIN2D,0,3,14,14,26,1.8571428571428572
GRIN2D,1,2,9,9,16,1.7777777777777777
GRIN2D,2,3,14,14,26,1.8571428571428572
GRIN2D,3,3,11,11,22,2.0
GRIN2D,4,5,26,26,58,2.230769230769231
GRIN2D,5,4,15,15,28,1.8666666666666667
GRIN2D,6,4,22,22,48,2.1818181818181817
GRIN2D,7,5,26,26,58,2.230769230769231
GRIN2D,8,4,15,15,30,2.0
