GENE,PHENOTYPES,RANK,SCORE
VLDLR,"HP:0001321,HP:0012110,HP:0001249,HP:0002080,HP:0000252,HP:0001270,HP:0000639,HP:0001302,HP:0000486,HP:0006986",1,-32.30497741699219
VLDLR,"HP:0007361,HP:0001321,HP:0001320,HP:0001290,HP:0001263,HP:0002365,HP:0001270,HP:0002078",1,-26.67058753967285
VLDLR,"HP:0000617,HP:0007361,HP:0001321,HP:0001320,HP:0001260,HP:0001347,HP:0010864,HP:0002080,HP:0009879,HP:0001518,HP:0002078",1,-40.47312545776367
VLDLR,"HP:0001166,HP:0001251,HP:0000252,HP:0000639,HP:0001257",1,-20.575841903686523
VLDLR,"HP:0007361,HP:0006872,HP:0001260,HP:0002365,HP:0002187,HP:0002395,HP:0001763,HP:0000486,HP:0002078",1,-39.00495147705078
VPS13B,"HP:0100840,HP:0000750,HP:0001290,HP:0001263,HP:0001347,HP:0001875,HP:0002205",2,-32.420684814453125
VPS13B,"HP:0000545,HP:0000556",41,-11.140885353088379
VPS13B,"HP:0000729,HP:0001290,HP:0001263,HP:0000752,HP:0002342,HP:0000637,HP:0000675,HP:0000545,HP:0001763,HP:0002370,HP:0002465,HP:0000426,HP:0001581,HP:0000664,HP:0000574",1,-63.605403900146484
VPS13B,HP:0000556,191,-6.660577297210693
VPS13B,"HP:0000750,HP:0001290,HP:0001263,HP:0001249,HP:0001382,HP:0000675,HP:0000580,HP:0002033,HP:0008897,HP:0000253,HP:0000322,HP:0200055,HP:0000486,HP:0001182,HP:0007074,HP:0000574,HP:0012471,HP:0001956",1,-65.23377227783203
VPS13B,"HP:0008915,HP:0001249,HP:0000252,HP:0000545,HP:0001875,HP:0000580,HP:0002650,HP:0004322",1,-31.94298553466797
VPS13B,"HP:0002312,HP:0001290,HP:0002761,HP:0001263,HP:0001913,HP:0040082,HP:0001249,HP:0000252,HP:0000322,HP:0100874",1,-43.960350036621094
VPS13B,"HP:0001999,HP:0011504,HP:0001135,HP:0001290,HP:0001263,HP:0000252,HP:0001875",1,-35.61134338378906
VPS13B,"HP:0000729,HP:0000577,HP:0001263,HP:0010864,HP:0000675,HP:0000303,HP:0000545,HP:0008763,HP:0000662,HP:0001761,HP:0001763,HP:0002370,HP:0000529,HP:0000331,HP:0000664,HP:0012471,HP:0001956,HP:0000430",1,-72.4017333984375
VPS13D,"HP:0001251,HP:0001332,HP:0001252,HP:0002490,HP:0001256,HP:0001270,HP:0001730",1,-29.25556182861328
VPS33A,"HP:0005528,HP:0000280,HP:0012448,HP:0001510,HP:0000365,HP:0001265,HP:0000821,HP:0001252,HP:0008454,HP:0012758,HP:0001897,HP:0000639,HP:0000768,HP:0000093,HP:0002205,HP:0030799,HP:0007141,HP:0033725,HP:0001873,HP:0001537",1,-72.99800872802734
VPS33A,"HP:0003256,HP:0001903,HP:0006510,HP:0000280,HP:0000509,HP:0000943,HP:0001508,HP:0001263,HP:0003073,HP:0001252,HP:0034392,HP:0000100,HP:0001875,HP:0001643,HP:0000093,HP:0002205,HP:0100806,HP:0000470,HP:0001744,HP:0001873",1,-60.1656608581543
VPS33A,"HP:0001344,HP:0001903,HP:0001631,HP:0000280,HP:0000943,HP:0000105,HP:0001371,HP:0001263,HP:0001433,HP:0001639,HP:0002540,HP:0000100,HP:0000648,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-46.87977600097656
VPS33A,"HP:0001903,HP:0001659,HP:0000280,HP:0000943,HP:0000105,HP:0001371,HP:0001263,HP:0002240,HP:0001653,HP:0000100,HP:0000093,HP:0002205,HP:0001873,HP:0005180",1,-46.11240768432617
VPS33A,"HP:0001791,HP:0001263,HP:0006532",32,-34.14216613769531
VPS33A,"HP:0001344,HP:0001903,HP:0012444,HP:0000280,HP:0012448,HP:0000943,HP:0001371,HP:0001263,HP:0001433,HP:0001639,HP:0002540,HP:0001643,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-44.2379035949707
VPS33A,"HP:0001344,HP:0001903,HP:0001631,HP:0000280,HP:0000943,HP:0000105,HP:0001371,HP:0001263,HP:0001433,HP:0001639,HP:0002540,HP:0000100,HP:0000648,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-46.87977600097656
VPS33A,"HP:0001344,HP:0001903,HP:0001631,HP:0000280,HP:0000943,HP:0001263,HP:0001433,HP:0001639,HP:0034392,HP:0000093,HP:0002205,HP:0002098,HP:0001873",1,-37.14825439453125
VPS33A,"HP:0001344,HP:0001903,HP:0000280,HP:0000943,HP:0001371,HP:0001263,HP:0001433,HP:0001639,HP:0000648,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-36.338706970214844
VPS33A,"HP:0001344,HP:0001903,HP:0001631,HP:0000280,HP:0000943,HP:0001371,HP:0001263,HP:0001433,HP:0001639,HP:0002540,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-39.04075241088867
VPS33A,HP:0011950,65,-11.006104469299316
VPS33A,"HP:0001344,HP:0001903,HP:0001631,HP:0000280,HP:0000943,HP:0001371,HP:0001263,HP:0001433,HP:0001639,HP:0002540,HP:0000100,HP:0001643,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-44.18242645263672
VPS33A,"HP:0001344,HP:0001903,HP:0000280,HP:0000943,HP:0001371,HP:0001263,HP:0001433,HP:0002540,HP:0001643,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-38.25259780883789
VPS33A,"HP:0007256,HP:0100759,HP:0000280,HP:0002208,HP:0000943,HP:0001007,HP:0002003,HP:0000527,HP:0100807,HP:0000294,HP:0002162,HP:0000158,HP:0012758,HP:0000767,HP:0000093,HP:0002098,HP:0000470,HP:0000664,HP:0100874,HP:0000431",1,-62.544185638427734
VPS33A,"HP:0000924,HP:0000729,HP:0000280,HP:0001263,HP:0001433,HP:0002342,HP:0002751,HP:0000926,HP:0000093,HP:0000508,HP:0000278,HP:0005144",1,-58.590118408203125
VPS33A,"HP:0001344,HP:0001903,HP:0001631,HP:0000280,HP:0000943,HP:0001371,HP:0001263,HP:0001433,HP:0001639,HP:0000648,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-38.28321075439453
VPS33A,"HP:0001344,HP:0001903,HP:0000280,HP:0000943,HP:0001371,HP:0001263,HP:0001433,HP:0002540,HP:0001643,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-38.25259780883789
VPS33A,"HP:0001344,HP:0001903,HP:0005528,HP:0012444,HP:0000280,HP:0012448,HP:0000943,HP:0000105,HP:0001371,HP:0001263,HP:0001433,HP:0001639,HP:0002540,HP:0000100,HP:0000648,HP:0001643,HP:0000093,HP:0002205,HP:0002093,HP:0001873",1,-55.348419189453125
VPS33B,"HP:0002804,HP:0002611,HP:0000124",1,-16.620954513549805
VPS33B,"HP:0002804,HP:0100490,HP:0002611,HP:0002014,HP:0001508,HP:0001290,HP:0002705,HP:0002827,HP:0000952,HP:0006380,HP:0000369,HP:0001562,HP:0006190,HP:0005989,HP:0001947,HP:0100806,HP:0000340,HP:0000237,HP:0001884",1,-60.80773162841797
VPS33B,"HP:0002804,HP:0008619,HP:0002611,HP:0002014,HP:0001508,HP:0002909,HP:0001263,HP:0003076,HP:0002827,HP:0011423,HP:0003109,HP:0002148,HP:0002079,HP:0001252,HP:0000952,HP:0006380,HP:0000103,HP:0000093,HP:0001954,HP:0000124,HP:0003202,HP:0001762",1,-65.6903076171875
VPS33B,"HP:0002804,HP:0002611,HP:0000124",1,-16.620952606201172
VPS33B,"HP:0002804,HP:0001776,HP:0001695,HP:0002611,HP:0001558,HP:0002014,HP:0001508,HP:0008872,HP:0001943,HP:0002045,HP:0001252,HP:0000952,HP:0000103,HP:0001954,HP:0001947",1,-51.681396484375
VPS33B,"HP:0002804,HP:0002611,HP:0000124",1,-16.620954513549805
VPS33B,"HP:0003355,HP:0002804,HP:0002611,HP:0002908,HP:0200084,HP:0003076,HP:0002240,HP:0002150,HP:0011423,HP:0003149,HP:0012365,HP:0006380,HP:0000103,HP:0006571,HP:0001947,HP:0003202,HP:0001762",1,-53.63274383544922
VPS33B,"HP:0002804,HP:0002611,HP:0000124",1,-16.620954513549805
VPS33B,"HP:0008067,HP:0002804,HP:0001776,HP:0002611,HP:0000028,HP:0002014,HP:0001508,HP:0002827,HP:0000126,HP:0000952,HP:0006380,HP:0001954,HP:0000124,HP:0003100,HP:0000237,HP:0000444",1,-57.54090118408203
VWF,HP:0001892,9,-2.9747087955474854
VWF,"HP:0001892,HP:0030131,HP:0030129,HP:0030130,HP:0008169,HP:0012147",1,-21.614526748657227
VWF,HP:0001892,9,-2.9747090339660645
VWF,HP:0001892,9,-2.9747087955474854
VWF,"HP:0001892,HP:0030129,HP:0030130,HP:0008169,HP:0012147",1,-19.770341873168945
VWF,"HP:0000978,HP:0000421,HP:0030129,HP:0001934,HP:0003010,HP:0003125,HP:0012147",1,-23.41874885559082
VWF,HP:0030132,4,-13.663700103759766
VWF,"HP:0040225,HP:0000421,HP:0030129,HP:0005261,HP:0000132,HP:0003125,HP:0012147",1,-27.897218704223633
VWF,"HP:0001892,HP:0030129,HP:0030130,HP:0008169,HP:0012147",1,-19.770339965820312
VWF,"HP:0001892,HP:0030131,HP:0030129,HP:0030130,HP:0008169,HP:0012147",1,-21.614526748657227
VWF,"HP:0001892,HP:0030131,HP:0030129,HP:0030130,HP:0008169,HP:0012147",1,-21.614526748657227
VWF,"HP:0001892,HP:0030129,HP:0030134",96,-28.19131851196289
VWF,HP:0001892,9,-2.9747087955474854
VWF,"HP:0001892,HP:0030131,HP:0030129,HP:0030130,HP:0008169,HP:0012147",1,-21.614526748657227
VWF,"HP:0001892,HP:0030131,HP:0030129,HP:0030130,HP:0008169,HP:0012147",1,-21.614526748657227
VWF,HP:0012147,1,-4.777156829833984
VWF,"HP:0001892,HP:0030132",2,-14.520509719848633
VWF,"HP:0030129,HP:0003010,HP:0003125,HP:0012147,HP:0030134",1,-30.118074417114258
VWF,"HP:0030129,HP:0003010,HP:0003125,HP:0012147,HP:0030134",1,-30.118074417114258
VWF,"HP:0000421,HP:0000132",5,-7.231603622436523
VWF,HP:0001892,9,-2.9747085571289062
VWF,"HP:0030132,HP:0040241,HP:0003010",9,-28.658279418945312
VWF,"HP:0001892,HP:0040225,HP:0002239,HP:0040241,HP:0003010,HP:0001873",9,-30.45210838317871
VWF,"HP:0030132,HP:0040241",24,-26.705989837646484
VWF,"HP:0030132,HP:0000421,HP:0002239,HP:0040241,HP:0000132,HP:0006298,HP:0001873",1,-33.15171813964844
VWF,"HP:0030132,HP:0040241,HP:0003010",9,-28.65827751159668
VWF,"HP:0001892,HP:0030132,HP:0030129,HP:0040241,HP:0003010,HP:0001873",15,-36.827850341796875
VWF,"HP:0030132,HP:0040241,HP:0004846,HP:0003010",5,-29.301488876342773
VWF,"HP:0030132,HP:0000421,HP:0040241,HP:0004854",4,-34.39255142211914
VWF,"HP:0030132,HP:0000421,HP:0040241,HP:0000132,HP:0006298,HP:0004846,HP:0003010,HP:0001873",1,-33.53276062011719
VWF,"HP:0001892,HP:0030132,HP:0000421,HP:0030129,HP:0040241,HP:0000132,HP:0006298,HP:0004846,HP:0003010",7,-38.84178161621094
VWF,"HP:0030132,HP:0002239,HP:0040241,HP:0003010",4,-30.084867477416992
VWF,"HP:0001892,HP:0030132,HP:0000421,HP:0030129,HP:0030403,HP:0001873",7,-26.82526969909668
WAC,"HP:0001344,HP:0000414,HP:0000824,HP:0000490,HP:0005280,HP:0001263,HP:0001007,HP:0000238,HP:0011800,HP:0040288,HP:0001250,HP:0000574,HP:0002119,HP:0000358",1,-49.83863067626953
WAC,"HP:0000708,HP:0000248,HP:0000337,HP:0000405,HP:0000750,HP:0005280,HP:0002714,HP:0001252,HP:0000272,HP:0000579",1,-45.0640983581543
WAC,"HP:0000490,HP:0001263,HP:0001252,HP:0002342,HP:0011220",7,-23.527400970458984
WAC,"HP:0001344,HP:0008619,HP:0000248,HP:0000337,HP:0000414,HP:0005280,HP:0000494,HP:0002714,HP:0011968,HP:0001263,HP:0001252,HP:0000527,HP:0001357,HP:0004467,HP:0000508,HP:0000664,HP:0000574,HP:0000219",1,-60.30684280395508
WAC,"HP:0011039,HP:0010296,HP:0000483,HP:0007018,HP:0000337,HP:0000414,HP:0000490,HP:0005280,HP:0001263,HP:0000316,HP:0001265,HP:0001252,HP:0000545,HP:0000319,HP:0002209,HP:0000486,HP:0000664,HP:0000574,HP:0000219",1,-60.69504165649414
WAC,"HP:0000729,HP:0001263,HP:0001252,HP:0004491,HP:0002788,HP:0002360",2,-29.980928421020508
WARS1,"HP:0003693,HP:0002460,HP:0009027,HP:0001265,HP:0007178,HP:0009830,HP:0003745,HP:0003484",1,-31.139076232910156
WARS1,"HP:0000006,HP:0003693,HP:0002460,HP:0001265,HP:0007178,HP:0001324,HP:0009830",2,-18.872861862182617
WARS1,"HP:0000006,HP:0003693,HP:0002460,HP:0001265,HP:0007178,HP:0001324,HP:0009830",2,-18.872861862182617
WARS1,"HP:0000006,HP:0003693,HP:0002460,HP:0001265,HP:0007178,HP:0001324,HP:0009830",2,-18.872861862182617
WARS1,"HP:0000006,HP:0001348,HP:0003693,HP:0002460,HP:0001265,HP:0007178,HP:0001324,HP:0009830,HP:0001761",1,-28.290325164794922
WARS2,"HP:0100660,HP:0001332,HP:0002283,HP:0001300,HP:0001337",2,-24.13812255859375
WARS2,"HP:0001252,HP:0004389,HP:0001511,HP:0003128",1,-23.8841495513916
WARS2,"HP:0001332,HP:0011097,HP:0001263,HP:0001276,HP:0001249,HP:0003128,HP:0002352,HP:0001250",1,-25.842985153198242
WARS2,"HP:0008936,HP:0001508,HP:0001263,HP:0001347,HP:0001943,HP:0002352,HP:0002509,HP:0000252,HP:0001250,HP:0001873,HP:0001337",1,-38.89873504638672
WARS2,"HP:0001251,HP:0001263,HP:0001249,HP:0008897,HP:0001337",1,-17.361169815063477
WARS2,"HP:0000718,HP:0001251,HP:0002305,HP:0001263,HP:0001249,HP:0001324",2,-20.567506790161133
WARS2,"HP:0008936,HP:0001263,HP:0001249,HP:0001511,HP:0001324,HP:0001250,HP:0001257",1,-20.977109909057617
WAS,"HP:0010976,HP:0002720,HP:0002850,HP:0001882,HP:0012312,HP:0002863,HP:0001875,HP:0002718,HP:0040218",1,-36.955013275146484
WAS,"HP:0001882,HP:0012312,HP:0002863,HP:0001875,HP:0033399,HP:0032438,HP:0040218",1,-35.651363372802734
WAS,HP:0001875,17,-5.981222152709961
WAS,"HP:0001875,HP:0002718,HP:0040218",1,-16.626306533813477
WAS,"HP:0002720,HP:0001882,HP:0012312,HP:0001875,HP:0040218",2,-23.073213577270508
WAS,"HP:0031891,HP:0001945,HP:0001882,HP:0040185,HP:0001875,HP:0040218",1,-27.941438674926758
WAS,"HP:0002720,HP:0001882,HP:0012312,HP:0001875,HP:0040218",2,-23.07321548461914
WAS,"HP:0002720,HP:0031891,HP:0001882,HP:0012312,HP:0001875,HP:0040218,HP:0001873,HP:0005403",2,-30.489532470703125
WAS,"HP:0001875,HP:0040218",2,-12.666864395141602
WAS,"HP:0001945,HP:0001875",13,-10.09730052947998
WAS,"HP:0012758,HP:0001875,HP:0002718,HP:0001954,HP:0032894",1,-27.543865203857422
WAS,"HP:0000964,HP:0004798,HP:0001873",1,-14.400517463684082
WAS,"HP:0000964,HP:0004798,HP:0001873",1,-14.400517463684082
WAS,"HP:0001890,HP:0025085,HP:0000964,HP:0001873",1,-23.74416160583496
WAS,"HP:0000964,HP:0006532,HP:0001873",2,-14.952128410339355
WAS,"HP:0000964,HP:0000967,HP:0004798,HP:0001873",1,-18.83306121826172
WAS,"HP:0025085,HP:0000964,HP:0004798,HP:0001873",1,-18.845165252685547
WAS,"HP:0000964,HP:0000230,HP:0012539,HP:0001873",1,-23.37531280517578
WAS,"HP:0000964,HP:0004798,HP:0001873",1,-14.400517463684082
WAS,"HP:0000964,HP:0001880,HP:0004798,HP:0001873",1,-21.388362884521484
WASHC5,HP:0011320,32,-17.746501922607422
WASHC5,HP:0410030,105,-8.821476936340332
WASHC5,"HP:0011220,HP:0002162,HP:0000612",6,-19.667036056518555
WASHC5,HP:0007210,65,-7.83012580871582
WASHC5,HP:0003593,1380,-7.918828964233398
WASHC5,HP:0006944,3,-10.692502975463867
WASHC5,HP:0006913,199,-14.579086303710938
WASHC5,"HP:0002015,HP:0007034,HP:0006944,HP:0030838",1,-30.360017776489258
WASHC5,HP:0006944,3,-10.692502975463867
WASHC5,HP:0006944,3,-10.692502975463867
WASHC5,"HP:0003390,HP:0002460",111,-19.588512420654297
WASHC5,"HP:0008969,HP:0002166,HP:0040330",9,-33.43980026245117
WASHC5,HP:0006944,3,-10.692502975463867
WASHC5,"HP:0012452,HP:0100785",37,-17.92857551574707
WASHC5,"HP:0007149,HP:0006989",88,-28.603260040283203
WASHC5,"HP:0007034,HP:0008994",1,-19.838703155517578
WDFY3,"HP:0007018,HP:0000729,HP:0000256,HP:0012758",1,-7.855308532714844
WDFY3,"HP:0000729,HP:0001252,HP:0001256,HP:0012758",1,-6.049161911010742
WDFY3,"HP:0000729,HP:0002342,HP:0012758",2,-6.067666530609131
WDFY3,"HP:0000729,HP:0001256,HP:0012758",1,-5.000803470611572
WDFY3,"HP:0000729,HP:0001252,HP:0000256,HP:0012758",1,-5.256801128387451
WDFY3,HP:0000729,6,-2.4941391944885254
WDFY3,"HP:0000256,HP:0012758",1,-3.027533531188965
WDFY3,HP:0000729,6,-2.4941391944885254
WDFY3,"HP:0001252,HP:0000256,HP:0012758",1,-4.129392623901367
WDFY3,HP:0000729,6,-2.4941391944885254
WDR19,HP:0007913,3,-13.110899925231934
WDR19,HP:0007913,3,-13.110899925231934
WDR19,"HP:0001737,HP:0033130",19,-21.81368637084961
WDR19,"HP:0001737,HP:0001407",8,-14.025299072265625
WDR19,HP:0007913,3,-13.110899925231934
WDR19,HP:0007913,3,-13.110899925231934
WDR19,"HP:0001385,HP:0001252,HP:0006532,HP:0003259",1,-26.512432098388672
WDR26,"HP:0000168,HP:0001090,HP:0010800,HP:0001344,HP:0000463,HP:0000293,HP:0430028,HP:0000316,HP:0001252,HP:0001249,HP:0000347,HP:0000336,HP:0000322,HP:0000486,HP:0012471,HP:0000233,HP:0000687,HP:0000154",1,-53.86856460571289
WDR26,"HP:0000168,HP:0000463,HP:0002136,HP:0000455,HP:0000750,HP:0005280,HP:0002427,HP:0000293,HP:0000212,HP:0000527,HP:0000343,HP:0001840,HP:0001319,HP:0000403,HP:0000574,HP:0011147,HP:0000582,HP:0000687,HP:0000154",1,-70.2067642211914
WDR26,"HP:0010800,HP:0000455,HP:0000280,HP:0002373,HP:0000540,HP:0430028,HP:0000316,HP:0001249,HP:0002076,HP:0000322,HP:0000486,HP:0012471,HP:0000687,HP:0000154",1,-51.83557891845703
WDR26,"HP:0001273,HP:0000168,HP:0001711,HP:0000758,HP:0010800,HP:0002136,HP:0001230,HP:0000216,HP:0100307,HP:0004209,HP:0000280,HP:0000750,HP:0005280,HP:0002373,HP:0001290,HP:0430028,HP:0001249,HP:0011800,HP:0000194,HP:0012683,HP:0000403,HP:0001533,HP:0005338,HP:0012471,HP:0000687",1,-81.76500701904297
WDR26,"HP:0000168,HP:0000463,HP:0000455,HP:0010605,HP:0000280,HP:0000028,HP:0000750,HP:0001508,HP:0000293,HP:0002020,HP:0000212,HP:0001269,HP:0000540,HP:0430028,HP:0000023,HP:0010864,HP:0006380,HP:0000341,HP:0000194,HP:0010740,HP:0001302,HP:0006335,HP:0002650,HP:0001250,HP:0003194,HP:0004322,HP:0005338,HP:0000486,HP:0001629,HP:0000687",1,-80.9404296875
WDR26,"HP:0000718,HP:0000463,HP:0007018,HP:0000717,HP:0002069,HP:0000414,HP:0005600,HP:0000734,HP:0020045,HP:0010803,HP:0000293,HP:0001288,HP:0011228,HP:0430028,HP:0011081,HP:0011525,HP:0002463,HP:0000733,HP:0000768,HP:0033725,HP:0002942",1,-73.34523010253906
WDR26,"HP:0001090,HP:0010800,HP:0000463,HP:0100702,HP:0002069,HP:0000248,HP:0002136,HP:0000455,HP:0000175,HP:0000280,HP:0002019,HP:0002015,HP:0000540,HP:0000316,HP:0001252,HP:0001249,HP:0003186,HP:0002509,HP:0000303,HP:0006335,HP:0000403,HP:0005338,HP:0012471,HP:0033454,HP:0000687,HP:0000154",1,-79.70838165283203
WDR26,"HP:0000168,HP:0008050,HP:0007129,HP:0005280,HP:0001252,HP:0040194,HP:0002463,HP:0012758,HP:0011220,HP:0001250",1,-38.68339920043945
WDR26,"HP:0000168,HP:0008050,HP:0000463,HP:0002381,HP:0000455,HP:0005280,HP:0002014,HP:0006297,HP:0001263,HP:0002553,HP:0001252,HP:0001270,HP:0000733,HP:0000322,HP:0002064,HP:0012471,HP:0000687,HP:0000154,HP:0012760",1,-68.32283782958984
WDR26,"HP:0000168,HP:0001090,HP:0010800,HP:0000455,HP:0000280,HP:0001508,HP:0011968,HP:0001288,HP:0002020,HP:0430028,HP:0001252,HP:0001249,HP:0000341,HP:0000322,HP:0000486,HP:0012471,HP:0100033,HP:0011147,HP:0000687,HP:0000154",1,-67.33949279785156
WDR26,"HP:0008050,HP:0000463,HP:0000414,HP:0005280,HP:0010803,HP:0000293,HP:0002463,HP:0001270,HP:0000201,HP:0033725,HP:0002119",1,-41.03327178955078
WDR26,"HP:0008050,HP:0000739,HP:0000708,HP:0000717,HP:0002069,HP:0000414,HP:0000280,HP:0005280,HP:0010803,HP:0011228,HP:0430028,HP:0040326,HP:0002463,HP:0000733,HP:0012683,HP:0012741",1,-60.90171813964844
WDR26,"HP:0001090,HP:0010800,HP:0000463,HP:0002136,HP:0000455,HP:0004209,HP:0000293,HP:0002020,HP:0430028,HP:0001252,HP:0001249,HP:0000347,HP:0012683,HP:0000403,HP:0001773,HP:0000322,HP:0000486,HP:0000233,HP:0033454,HP:0000687,HP:0000154",1,-61.83952331542969
WDR26,"HP:0000739,HP:0000483,HP:0002136,HP:0011229,HP:0000280,HP:0000750,HP:0000689,HP:0005280,HP:0000964,HP:0010803,HP:0000293,HP:0000540,HP:0000316,HP:0001249,HP:0010511,HP:0000369,HP:0005274,HP:0000508,HP:0004482,HP:0001250,HP:0001182,HP:0012471,HP:0000687",1,-79.03485870361328
WDR26,"HP:0001273,HP:0010800,HP:0000463,HP:0000455,HP:0000280,HP:0002019,HP:0000750,HP:0005280,HP:0001260,HP:0002373,HP:0000293,HP:0430028,HP:0010864,HP:0000347,HP:0009933,HP:0006335,HP:0000520,HP:0006596,HP:0003194,HP:0000322,HP:0002360,HP:0001264,HP:0000486,HP:0012471,HP:0000687,HP:0000154",1,-74.70269012451172
WDR26,"HP:0000168,HP:0008050,HP:0000463,HP:0000717,HP:0000414,HP:0001374,HP:0010803,HP:0000293,HP:0430028,HP:0002463,HP:0001270,HP:0000733,HP:0001250,HP:0001537,HP:0000687",1,-50.27058029174805
WDR26,"HP:0000168,HP:0010800,HP:0002136,HP:0000455,HP:0000293,HP:0000540,HP:0430028,HP:0001252,HP:0001249,HP:0000545,HP:0000520,HP:0001250,HP:0000322,HP:0005338,HP:0012471,HP:0000687,HP:0000154",1,-53.290809631347656
WDR26,"HP:0000168,HP:0001090,HP:0010800,HP:0000463,HP:0100702,HP:0002136,HP:0000455,HP:0012430,HP:0002019,HP:0000750,HP:0005280,HP:0002014,HP:0002307,HP:0000293,HP:0430028,HP:0001252,HP:0001249,HP:0000767,HP:0006970,HP:0012683,HP:0100023,HP:0012172,HP:0000154",1,-74.86849212646484
WDR26,"HP:0000168,HP:0001090,HP:0000463,HP:0003763,HP:0000280,HP:0000750,HP:0005280,HP:0002373,HP:0000293,HP:0001288,HP:0430028,HP:0001252,HP:0001249,HP:0000347,HP:0000341,HP:0009933,HP:0000520,HP:0000486",1,-55.56980895996094
WDR26,"HP:0000168,HP:0000463,HP:0000739,HP:0000717,HP:0000414,HP:0000280,HP:0005280,HP:0010803,HP:0002373,HP:0000293,HP:0001288,HP:0011228,HP:0430028,HP:0002463,HP:0001270,HP:0000733,HP:0001763,HP:0000687",1,-61.96493911743164
WDR26,"HP:0000168,HP:0010800,HP:0001344,HP:0000739,HP:0000729,HP:0002069,HP:0002136,HP:0004209,HP:0001310,HP:0002015,HP:0001298,HP:0001263,HP:0012418,HP:0010864,HP:0002463,HP:0001270,HP:0007301,HP:0011682,HP:0010808,HP:0033725,HP:0011147,HP:0000505,HP:0000687,HP:0000154,HP:0012760",1,-89.2129898071289
WDR26,"HP:0000168,HP:0001090,HP:0010800,HP:0002099,HP:0000455,HP:0003763,HP:0004209,HP:0000280,HP:0000965,HP:0000964,HP:0002373,HP:0008872,HP:0000293,HP:0430028,HP:0001249,HP:0006335,HP:0001761,HP:0003194,HP:0000322,HP:0005338,HP:0002064,HP:0012171,HP:0012471,HP:0000687,HP:0000154",1,-83.99608612060547
WDR26,"HP:0002500,HP:0001090,HP:0010800,HP:0000463,HP:0000455,HP:0003763,HP:0004209,HP:0000280,HP:0002019,HP:0005280,HP:0001508,HP:0002373,HP:0000293,HP:0002020,HP:0001263,HP:0001007,HP:0430028,HP:0001276,HP:0000343,HP:0000347,HP:0000545,HP:0000341,HP:0000388,HP:0000768,HP:0001357,HP:0009623,HP:0006959,HP:0001773,HP:0003194,HP:0004322,HP:0200055,HP:0002064,HP:0012171,HP:0000486,HP:0000219,HP:0000473,HP:0002779,HP:0000687",1,-88.86219787597656
WDR26,"HP:0001627,HP:0200134,HP:0001249,HP:0011171,HP:0011147,HP:0002119",9,-41.156925201416016
WDR26,"HP:0001344,HP:0000455,HP:0000280,HP:0002373,HP:0000293,HP:0002020,HP:0001385,HP:0000540,HP:0000316,HP:0001249,HP:0001840,HP:0200055,HP:0005338,HP:0000486,HP:0012471,HP:0000687",1,-57.4709358215332
WDR26,"HP:0000168,HP:0008050,HP:0000463,HP:0000739,HP:0000708,HP:0000717,HP:0002069,HP:0000414,HP:0005280,HP:0010803,HP:0006821,HP:0000293,HP:0001288,HP:0002857,HP:0011228,HP:0430028,HP:0002463,HP:0001270,HP:0000733,HP:0000749,HP:0011147,HP:0000687",1,-65.28666687011719
WDR26,"HP:0001090,HP:0000280,HP:0002373,HP:0000293,HP:0430028,HP:0000316,HP:0001252,HP:0001249,HP:0000341,HP:0000336,HP:0000403,HP:0012471,HP:0033454,HP:0000687,HP:0000154",1,-59.103824615478516
WDR26,"HP:0000463,HP:0000475,HP:0000414,HP:0000722,HP:0002967,HP:0010862,HP:0002194,HP:0000494,HP:0000286,HP:0001508,HP:0000293,HP:0001263,HP:0000348,HP:0009748,HP:0009765,HP:0000446,HP:0000307,HP:0002033,HP:0012745,HP:0012471,HP:0000325,HP:0000430,HP:0000445",5,-89.92974853515625
WDR36,HP:0012108,1,2.064497470855713
WDR36,HP:0012108,1,2.064497470855713
WDR36,HP:0012108,1,2.064497470855713
WDR36,HP:0012108,1,2.064497470855713
WDR5,"HP:0002032,HP:0030853,HP:0000778,HP:0004383,HP:0031854,HP:0010773",1,-34.11235427856445
WDR5,"HP:0012443,HP:0000775,HP:0000476,HP:0001510,HP:0001188,HP:0003811,HP:0004971,HP:0001629,HP:0025666",1,-39.05885696411133
WDR62,"HP:0032012,HP:0000218,HP:0000252,HP:0001250",7,-17.74506950378418
WDR62,HP:0000340,25,-4.841147422790527
WDR62,"HP:0002079,HP:0000252,HP:0012758,HP:0001302,HP:0001263",5,-15.692251205444336
WDR62,"HP:0000316,HP:0002079,HP:0000252,HP:0002126,HP:0000426,HP:0000269,HP:0009879,HP:0000340,HP:0005486",1,-39.6347541809082
WDR62,"HP:0001508,HP:0002079,HP:0000252,HP:0001302",1,-17.095918655395508
